%Previsao,VTMP-925,VTMP-850,VTMP-500,TEMP-850,TEMP-500,TEMP-250,PSNM-000,UMES-925,UMES-850,UMES-500,AGPL-925,ZGEO-850,ZGEO-500,ZGEO-250,UVEL-850,UVEL-500,UVEL-250,VVEL-850,VVEL-500,VVEL-250,PREC-000,PREV-000
072,   -0.039,    0.057,   -0.169,    0.068,   -0.175,    0.200,   -1.172,   -0.114,   -0.054,    0.040,    0.107,   -8.267,  -11.056,   -9.785,    0.386,    0.169,   -0.262,   -0.058,    0.019,   -0.014,      NaN,      NaN
072,    0.038,    0.134,   -0.172,    0.138,   -0.178,    0.158,   -1.112,   -0.080,   -0.015,    0.041,    0.144,   -7.363,   -9.651,   -8.916,    0.371,    0.177,   -0.135,    0.015,    0.045,   -0.021,      NaN,      NaN
072,    0.056,    0.119,   -0.199,    0.125,   -0.204,    0.155,   -0.938,   -0.099,   -0.021,    0.038,    0.110,   -6.152,   -8.674,   -8.925,    0.365,    0.164,   -0.231,   -0.113,    0.065,    0.105,      NaN,      NaN
072,    0.055,    0.188,   -0.153,    0.190,   -0.159,    0.113,   -0.882,   -0.123,   -0.001,    0.036,    0.119,   -5.612,   -7.371,   -6.604,    0.436,    0.148,   -0.093,   -0.121,    0.060,    0.200,      NaN,      NaN
072,    0.051,    0.142,   -0.157,    0.149,   -0.162,    0.092,   -0.879,   -0.094,   -0.033,    0.037,    0.146,   -5.745,   -7.636,   -6.704,    0.355,    0.101,   -0.349,   -0.122,    0.024,    0.149,      NaN,      NaN
072,    0.087,    0.211,   -0.241,    0.213,   -0.245,    0.116,   -0.992,   -0.055,   -0.001,    0.031,    0.184,   -6.228,   -8.437,   -8.446,    0.280,    0.058,   -0.175,   -0.073,    0.022,    0.155,      NaN,      NaN
072,   -0.092,    0.053,   -0.343,    0.065,   -0.347,    0.166,   -0.847,   -0.110,   -0.061,    0.028,    0.089,   -5.961,   -9.813,  -10.713,    0.362,    0.078,   -0.434,   -0.083,   -0.066,    0.248,      NaN,      NaN
072,   -0.048,    0.106,   -0.254,    0.115,   -0.259,    0.212,   -0.934,   -0.088,   -0.041,    0.036,    0.102,   -6.382,   -8.718,   -9.174,    0.283,    0.019,   -0.310,   -0.054,   -0.100,    0.141,      NaN,      NaN
072,   -0.012,    0.126,   -0.276,    0.139,   -0.282,    0.197,   -0.899,   -0.046,   -0.062,    0.041,    0.144,   -6.170,   -8.428,   -8.888,    0.360,    0.089,   -0.436,   -0.001,   -0.034,    0.100,      NaN,      NaN
072,   -0.024,    0.101,   -0.282,    0.109,   -0.287,    0.157,   -0.779,   -0.018,   -0.029,    0.038,    0.177,   -5.387,   -7.859,   -9.265,    0.231,    0.114,   -0.161,    0.057,   -0.015,    0.075,      NaN,      NaN
072,   -0.157,    0.006,   -0.370,    0.015,   -0.374,    0.266,   -0.645,   -0.035,   -0.041,    0.028,    0.136,   -4.999,   -9.180,  -10.386,    0.375,    0.200,   -0.343,    0.145,   -0.084,   -0.008,      NaN,      NaN
072,   -0.114,    0.026,   -0.353,    0.027,   -0.359,    0.225,   -0.711,   -0.025,    0.007,    0.040,    0.183,   -5.422,   -9.133,  -10.435,    0.498,    0.282,    0.041,    0.063,   -0.018,   -0.125,      NaN,      NaN
072,   -0.132,   -0.025,   -0.388,   -0.020,   -0.395,    0.314,   -0.622,    0.000,   -0.017,    0.046,    0.239,   -4.742,   -9.595,  -10.276,    0.338,    0.463,   -0.005,    0.064,    0.060,   -0.116,      NaN,      NaN
072,   -0.062,    0.044,   -0.348,    0.046,   -0.355,    0.223,   -0.735,   -0.008,    0.006,    0.043,    0.277,   -5.168,   -9.530,  -10.108,    0.457,    0.422,    0.024,    0.096,   -0.052,   -0.052,      NaN,      NaN
072,   -0.248,   -0.136,   -0.308,   -0.124,   -0.315,    0.299,   -0.702,   -0.086,   -0.057,    0.047,    0.144,   -5.892,  -10.932,  -10.045,    0.401,    0.420,   -0.200,    0.012,    0.003,    0.046,      NaN,      NaN
072,   -0.144,   -0.062,   -0.235,   -0.055,   -0.242,    0.321,   -0.742,   -0.084,   -0.028,    0.045,    0.146,   -5.727,   -9.932,   -8.690,    0.441,    0.395,   -0.165,   -0.129,   -0.011,    0.092,      NaN,      NaN
072,   -0.160,   -0.077,   -0.225,   -0.068,   -0.233,    0.344,   -0.658,   -0.077,   -0.041,    0.052,    0.139,   -5.292,   -9.638,   -7.764,    0.351,    0.357,   -0.113,   -0.163,    0.005,   -0.067,      NaN,      NaN
072,   -0.060,    0.008,   -0.188,    0.008,   -0.196,    0.323,   -0.649,   -0.034,    0.011,    0.052,    0.217,   -4.783,   -8.385,   -6.225,    0.412,    0.242,   -0.229,   -0.131,    0.014,    0.001,      NaN,      NaN
072,   -0.095,   -0.044,   -0.143,   -0.039,   -0.151,    0.354,   -0.666,   -0.085,   -0.022,    0.048,    0.133,   -5.211,   -8.516,   -5.266,    0.404,    0.201,   -0.192,   -0.118,    0.031,   -0.014,      NaN,      NaN
072,   -0.010,    0.038,   -0.115,    0.039,   -0.124,    0.269,   -0.616,   -0.072,    0.008,    0.057,    0.187,   -4.464,   -7.158,   -3.607,    0.402,    0.216,   -0.232,   -0.140,    0.004,    0.083,      NaN,      NaN
072,   -0.082,   -0.057,   -0.126,   -0.049,   -0.134,    0.350,   -0.494,   -0.071,   -0.037,    0.053,    0.150,   -4.000,   -7.206,   -3.223,    0.189,    0.229,   -0.395,   -0.045,    0.093,    0.028,      NaN,      NaN
072,   -0.055,    0.009,   -0.110,    0.011,   -0.117,    0.304,   -0.532,   -0.038,   -0.003,    0.045,    0.177,   -3.978,   -7.177,   -3.092,    0.266,    0.163,   -0.428,    0.016,    0.095,    0.044,      NaN,      NaN
072,   -0.185,   -0.147,   -0.119,   -0.142,   -0.125,    0.350,   -0.556,   -0.074,   -0.017,    0.042,    0.127,   -4.862,   -8.714,   -4.060,    0.222,    0.298,   -0.340,    0.009,    0.052,    0.017,      NaN,      NaN
072,   -0.121,   -0.020,   -0.078,   -0.020,   -0.083,    0.307,   -0.620,   -0.064,    0.009,    0.035,    0.167,   -4.853,   -7.423,   -2.755,    0.260,    0.259,   -0.422,   -0.004,    0.107,   -0.174,      NaN,      NaN
072,   -0.196,   -0.079,   -0.106,   -0.071,   -0.113,    0.401,   -0.688,   -0.057,   -0.032,    0.042,    0.146,   -5.705,   -8.528,   -3.987,    0.213,    0.232,   -0.221,    0.014,    0.046,   -0.150,      NaN,      NaN
072,   -0.129,    0.015,   -0.144,    0.022,   -0.149,    0.338,   -0.766,   -0.037,   -0.035,    0.032,    0.115,   -5.734,   -8.523,   -5.504,    0.278,    0.269,   -0.163,    0.063,    0.056,   -0.030,      NaN,      NaN
072,   -0.091,    0.036,   -0.126,    0.048,   -0.131,    0.322,   -0.764,   -0.059,   -0.059,    0.036,    0.107,   -5.374,   -7.677,   -5.463,    0.330,    0.145,   -0.232,   -0.149,    0.124,    0.013,      NaN,      NaN
072,   -0.010,    0.118,   -0.125,    0.126,   -0.130,    0.257,   -0.884,   -0.062,   -0.036,    0.037,    0.135,   -5.776,   -7.193,   -6.127,    0.275,    0.270,   -0.087,   -0.161,    0.121,    0.073,      NaN,      NaN
072,    0.021,    0.075,   -0.222,    0.088,   -0.228,    0.295,   -0.906,   -0.045,   -0.062,    0.036,    0.098,   -5.843,   -7.691,   -6.355,    0.340,    0.158,   -0.146,   -0.133,    0.047,    0.084,      NaN,      NaN
072,    0.125,    0.166,   -0.236,    0.171,   -0.239,    0.277,   -0.992,    0.007,   -0.018,    0.021,    0.110,   -5.960,   -7.423,   -5.960,    0.195,    0.205,   -0.205,   -0.064,    0.107,   -0.006,      NaN,      NaN
072,   -0.022,    0.034,   -0.189,    0.048,   -0.192,    0.255,   -0.874,   -0.041,   -0.073,    0.023,    0.030,   -5.790,   -7.879,   -5.512,    0.322,    0.171,   -0.179,   -0.114,    0.056,    0.158,      NaN,      NaN
072,    0.003,   -0.005,   -0.194,    0.004,   -0.198,    0.246,   -1.021,   -0.042,   -0.038,    0.025,    0.070,   -6.815,   -9.050,   -6.820,    0.333,    0.194,   -0.075,   -0.095,    0.062,   -0.016,      NaN,      NaN
072,    0.035,    0.024,   -0.264,    0.039,   -0.268,    0.279,   -1.024,   -0.034,   -0.077,    0.025,    0.071,   -6.530,   -9.668,   -7.738,    0.315,    0.267,   -0.103,   -0.030,   -0.041,    0.033,      NaN,      NaN
072,    0.134,    0.108,   -0.258,    0.114,   -0.261,    0.197,   -1.001,    0.021,   -0.029,    0.022,    0.134,   -6.055,   -9.224,   -8.034,    0.297,    0.202,   -0.106,   -0.005,   -0.005,    0.012,      NaN,      NaN
072,    0.157,    0.078,   -0.353,    0.087,   -0.358,    0.185,   -0.968,   -0.019,   -0.039,    0.030,    0.150,   -5.859,  -10.161,  -10.382,    0.337,    0.316,   -0.311,   -0.009,    0.003,   -0.080,      NaN,      NaN
072,    0.186,    0.142,   -0.305,    0.142,   -0.310,    0.121,   -0.944,   -0.023,    0.007,    0.037,    0.174,   -5.589,   -9.379,   -9.561,    0.262,    0.319,   -0.241,   -0.029,    0.014,    0.063,      NaN,      NaN
